image,prediction,confidence (%)
12921.jpg,street,97.53272
12922.jpg,glacier,99.992645
12932.jpg,street,56.974106
12936.jpg,street,93.24341
1294.jpg,mountain,99.52128
12941.jpg,sea,62.880028
12949.jpg,glacier,44.36176
12951.jpg,sea,99.52507
12952.jpg,mountain,53.93343
12953.jpg,glacier,52.47218
12954.jpg,sea,99.70251
12959.jpg,buildings,61.378445
12960.jpg,street,99.56332
12961.jpg,buildings,97.55362
12962.jpg,forest,99.96057
12964.jpg,forest,99.989426
12966.jpg,mountain,97.43085
12969.jpg,mountain,73.00443
12970.jpg,street,99.99756
12971.jpg,sea,99.46481
12972.jpg,mountain,93.34331
12975.jpg,sea,60.970394
12977.jpg,mountain,60.564907
12978.jpg,forest,99.79263
12979.jpg,buildings,71.099785
12980.jpg,glacier,99.6295
12984.jpg,forest,99.99602
12985.jpg,buildings,95.417145
12989.jpg,forest,99.9134
12997.jpg,buildings,91.96863
130.jpg,glacier,87.98674
1300.jpg,sea,99.09697
13001.jpg,glacier,98.74963
13004.jpg,mountain,61.091732
13007.jpg,glacier,90.06698
13012.jpg,sea,99.67377
13014.jpg,buildings,95.36073
13015.jpg,mountain,98.11329
13016.jpg,glacier,99.534676
13017.jpg,buildings,99.61175
13018.jpg,sea,99.664215
1302.jpg,sea,79.51768
13022.jpg,mountain,62.066765
13028.jpg,sea,99.38231
13029.jpg,glacier,74.7279
13031.jpg,forest,99.964645
13034.jpg,mountain,54.763584
13036.jpg,glacier,65.27683
13037.jpg,buildings,99.85388
13039.jpg,street,97.12346
13042.jpg,mountain,97.657845
13047.jpg,forest,99.99004
13055.jpg,forest,99.96966
13060.jpg,forest,98.31577
13062.jpg,mountain,91.813034
13063.jpg,mountain,96.88063
13065.jpg,mountain,85.359535
13066.jpg,street,97.550804
13069.jpg,forest,99.99851
1307.jpg,sea,70.62156
13070.jpg,forest,99.97846
13073.jpg,street,99.95536
13074.jpg,glacier,99.99822
13081.jpg,street,91.117065
13084.jpg,glacier,99.997986
13085.jpg,sea,99.942955
13087.jpg,buildings,99.98566
13088.jpg,sea,97.50312
13091.jpg,mountain,95.98825
13095.jpg,glacier,89.76944
13096.jpg,street,99.99603
13098.jpg,mountain,97.88821
13100.jpg,mountain,50.94936
13101.jpg,forest,99.684235
13102.jpg,buildings,99.93522
13104.jpg,street,99.35757
13109.jpg,mountain,90.734795
13110.jpg,street,99.84163
13116.jpg,mountain,89.98196
13119.jpg,forest,99.9996
13120.jpg,glacier,69.465515
13123.jpg,glacier,99.97732
1313.jpg,forest,98.26593
13133.jpg,glacier,99.2694
13136.jpg,mountain,94.62461
13137.jpg,sea,55.145782
13138.jpg,street,71.41225
13148.jpg,buildings,99.99937
13150.jpg,glacier,46.920162
13161.jpg,glacier,93.2311
13162.jpg,glacier,70.34471
13163.jpg,glacier,99.87087
13168.jpg,sea,94.12001
13169.jpg,buildings,99.99712
13174.jpg,glacier,66.53195
13176.jpg,glacier,54.75713
13178.jpg,street,99.99367
13179.jpg,forest,99.96778
1319.jpg,forest,92.13727
13192.jpg,forest,96.70347
13193.jpg,street,99.991135
13199.jpg,mountain,94.09402
132.jpg,sea,99.11156
13202.jpg,forest,92.78517
13204.jpg,buildings,99.81974
13208.jpg,mountain,95.322685
13214.jpg,street,99.96211
1322.jpg,sea,99.90192
13224.jpg,mountain,99.24494
13227.jpg,forest,99.9965
13230.jpg,mountain,99.94942
13237.jpg,buildings,92.64405
13239.jpg,sea,99.99292
1324.jpg,street,98.82533
13243.jpg,glacier,99.90108
13246.jpg,buildings,84.89697
13252.jpg,glacier,99.92611
13255.jpg,forest,99.88992
13256.jpg,sea,95.79397
13260.jpg,mountain,66.026794
13261.jpg,buildings,62.508392
13262.jpg,buildings,99.292854
13269.jpg,mountain,81.16023
13271.jpg,buildings,99.95246
13275.jpg,glacier,99.846954
1328.jpg,sea,74.868546
13282.jpg,forest,99.72649
13283.jpg,street,99.990036
13290.jpg,glacier,75.67808
13291.jpg,glacier,99.00931
13292.jpg,sea,99.99718
13295.jpg,buildings,99.994064
13296.jpg,glacier,93.47252
13297.jpg,glacier,59.214806
13299.jpg,glacier,80.96927
133.jpg,street,97.567604
1330.jpg,street,99.96838
13302.jpg,forest,99.59967
13303.jpg,mountain,91.4842
13305.jpg,glacier,99.808815
13316.jpg,buildings,99.94026
13318.jpg,buildings,98.79985
13321.jpg,sea,97.01516
13325.jpg,sea,99.986626
13326.jpg,street,99.99919
13329.jpg,street,71.92789
13330.jpg,sea,99.98037
13331.jpg,buildings,88.07551
13333.jpg,glacier,89.48214
13335.jpg,mountain,98.75293
1334.jpg,sea,99.83148
13340.jpg,sea,99.86773
13341.jpg,mountain,98.34586
13342.jpg,street,99.450066
13344.jpg,sea,99.66824
13345.jpg,forest,99.29804
13346.jpg,forest,96.34778
13356.jpg,mountain,61.74748
13358.jpg,street,99.99542
13365.jpg,sea,99.957794
13367.jpg,sea,98.53157
13369.jpg,glacier,98.433716
1337.jpg,buildings,99.85499
13370.jpg,sea,99.993256
13373.jpg,forest,99.995445
13379.jpg,glacier,84.82921
1338.jpg,glacier,98.345146
13381.jpg,street,99.997116
13389.jpg,street,99.995186
13390.jpg,street,97.846725
13392.jpg,glacier,71.31912
13394.jpg,mountain,93.81895
13398.jpg,sea,99.98413
13399.jpg,street,79.40999
13407.jpg,buildings,99.99988
13408.jpg,street,74.085686
13410.jpg,buildings,59.150166
13413.jpg,mountain,73.9267
13414.jpg,forest,70.407776
13415.jpg,buildings,99.083725
13416.jpg,glacier,99.71234
13424.jpg,sea,99.94105
13428.jpg,buildings,99.93463
13433.jpg,mountain,53.340195
13434.jpg,glacier,76.817924
13436.jpg,mountain,78.71054
13438.jpg,sea,61.33407
13441.jpg,forest,99.998344
13443.jpg,mountain,95.084656
13447.jpg,sea,62.534367
13448.jpg,forest,99.79653
13450.jpg,sea,65.27241
13454.jpg,street,99.56512
13457.jpg,sea,58.87586
13458.jpg,forest,99.9957
13459.jpg,buildings,86.92053
13460.jpg,glacier,53.62431
13461.jpg,buildings,89.30962
13462.jpg,forest,99.841866
13465.jpg,glacier,99.51834
13466.jpg,glacier,99.09506
13467.jpg,sea,99.84837
13468.jpg,mountain,52.68151
13469.jpg,street,97.82762
1347.jpg,forest,99.9848
13471.jpg,street,99.90036
13475.jpg,forest,99.913475
13476.jpg,forest,99.8409
1348.jpg,forest,99.97986
13481.jpg,street,98.76222
13485.jpg,street,99.966415
13488.jpg,glacier,85.25602
13489.jpg,street,99.99331
1349.jpg,sea,99.72321
13491.jpg,buildings,94.11508
13498.jpg,mountain,93.45515
135.jpg,sea,93.03313
13500.jpg,mountain,81.86215
13501.jpg,forest,99.99553
13509.jpg,sea,99.9154
1351.jpg,forest,87.84252
13510.jpg,glacier,89.099846
13512.jpg,glacier,45.465805
13513.jpg,forest,99.99004
13517.jpg,forest,99.99235
13518.jpg,glacier,52.100372
1352.jpg,buildings,63.295948
13520.jpg,sea,99.65146
13529.jpg,mountain,97.993614
13530.jpg,street,99.59167
13541.jpg,forest,99.9929
13542.jpg,forest,99.94119
13545.jpg,sea,99.73007
13547.jpg,sea,99.388626
1355.jpg,sea,97.95858
13550.jpg,sea,95.47828
13552.jpg,glacier,99.976234
13554.jpg,glacier,97.61317
13555.jpg,sea,99.97861
13558.jpg,glacier,98.51776
1356.jpg,mountain,81.9063
13561.jpg,glacier,81.27095
13562.jpg,forest,99.983635
13566.jpg,mountain,43.807312
13571.jpg,sea,99.90566
13576.jpg,sea,42.138268
13578.jpg,street,99.49528
13580.jpg,buildings,65.356064
13581.jpg,sea,99.99345
13584.jpg,buildings,99.99792
13585.jpg,sea,99.703064
13589.jpg,street,99.68402
1359.jpg,mountain,99.84401
13591.jpg,forest,99.99623
13595.jpg,sea,99.93973
13598.jpg,mountain,88.8579
1360.jpg,mountain,98.96795
13601.jpg,glacier,99.99535
13604.jpg,buildings,58.084644
13606.jpg,sea,78.088
13607.jpg,glacier,97.966835
13610.jpg,buildings,99.73969
13614.jpg,glacier,99.27904
13616.jpg,sea,99.99977
13619.jpg,sea,78.74069
13620.jpg,street,99.750534
13628.jpg,glacier,99.72781
13636.jpg,mountain,99.08071
1364.jpg,street,76.35543
13641.jpg,forest,99.802704
13646.jpg,buildings,96.487595
13647.jpg,street,99.97297
13653.jpg,glacier,46.279823
13657.jpg,buildings,99.58436
13660.jpg,sea,99.97642
13661.jpg,sea,96.372215
13662.jpg,sea,99.99911
13663.jpg,forest,99.99492
13670.jpg,mountain,65.56668
13672.jpg,buildings,96.761406
13683.jpg,sea,99.642006
13684.jpg,mountain,88.72946
13686.jpg,glacier,97.79084
13690.jpg,mountain,94.23104
13693.jpg,forest,99.91035
13694.jpg,street,98.93015
13695.jpg,glacier,99.7986
13696.jpg,sea,99.89331
1370.jpg,mountain,95.34281
13704.jpg,mountain,95.41889
13707.jpg,street,99.99957
13708.jpg,street,99.99506
1371.jpg,glacier,98.95021
13712.jpg,street,99.266945
13713.jpg,street,99.97023
13714.jpg,buildings,99.67654
13718.jpg,forest,99.98944
13724.jpg,sea,75.3426
13727.jpg,glacier,66.30284
13738.jpg,mountain,96.25177
1374.jpg,mountain,80.40536
13744.jpg,street,99.18196
13751.jpg,buildings,96.58649
13752.jpg,sea,99.99144
13754.jpg,street,97.00449
13755.jpg,sea,91.17519
13756.jpg,forest,81.10355
13758.jpg,buildings,99.85426
1376.jpg,glacier,67.69325
13768.jpg,sea,63.926315
13772.jpg,street,99.978485
13774.jpg,sea,75.01174
13778.jpg,mountain,68.96074
13786.jpg,mountain,95.06569
13787.jpg,glacier,99.98417
13795.jpg,mountain,98.95186
13799.jpg,sea,99.64577
13802.jpg,forest,99.66627
13805.jpg,glacier,67.49398
13807.jpg,forest,94.7649
13810.jpg,sea,98.385086
13814.jpg,sea,99.510925
13817.jpg,forest,99.902466
1382.jpg,mountain,99.40447
1383.jpg,buildings,99.96634
13830.jpg,mountain,98.91527
13831.jpg,sea,96.65827
13837.jpg,mountain,60.86785
13838.jpg,street,99.88226
13840.jpg,buildings,99.61274
13845.jpg,forest,89.14946
13850.jpg,glacier,98.15043
13852.jpg,street,32.218464
13853.jpg,buildings,99.879005
1386.jpg,buildings,99.984406
13865.jpg,forest,99.824394
13867.jpg,sea,76.208046
13869.jpg,street,99.96954
1387.jpg,buildings,99.32662
13870.jpg,forest,99.9411
13872.jpg,buildings,99.96726
13875.jpg,forest,99.93586
13876.jpg,buildings,65.76291
13877.jpg,sea,99.96737
13878.jpg,street,95.61941
1388.jpg,sea,95.95791
13883.jpg,street,77.81451
13889.jpg,mountain,72.6576
13891.jpg,sea,81.3403
13894.jpg,glacier,99.93692
13895.jpg,street,99.99911
1390.jpg,mountain,98.58768
13900.jpg,glacier,99.11394
13908.jpg,street,97.79262
13912.jpg,buildings,96.9897
13913.jpg,buildings,68.954124
13914.jpg,street,99.99268
13917.jpg,street,66.27726
13918.jpg,forest,99.94906
13927.jpg,forest,96.56501
13929.jpg,sea,98.63059
1393.jpg,buildings,99.88092
13931.jpg,glacier,99.37203
13933.jpg,glacier,99.954834
13936.jpg,forest,99.85251
13939.jpg,glacier,99.9946
13944.jpg,sea,99.99326
13945.jpg,buildings,83.53092
13949.jpg,street,99.94157
13950.jpg,street,99.53844
13963.jpg,mountain,99.29108
13964.jpg,mountain,57.278538
13968.jpg,buildings,84.95212
13971.jpg,sea,97.35024
13972.jpg,forest,99.97799
13974.jpg,street,99.81124
13975.jpg,glacier,99.97509
13977.jpg,mountain,94.92186
13979.jpg,sea,99.86018
13984.jpg,buildings,93.25037
13986.jpg,forest,99.997795
13987.jpg,buildings,98.97369
13989.jpg,street,99.99546
13990.jpg,forest,99.83322
14.jpg,street,99.98628
140.jpg,buildings,99.76681
14006.jpg,mountain,94.29838
14011.jpg,street,99.997696
14017.jpg,street,78.99521
14018.jpg,street,99.94083
14020.jpg,forest,99.965195
14026.jpg,street,98.922264
14028.jpg,street,99.76689
14032.jpg,mountain,93.83667
1404.jpg,glacier,95.697105
14042.jpg,street,62.84321
14044.jpg,sea,99.927574
14046.jpg,sea,99.55954
1405.jpg,forest,99.99814
14050.jpg,glacier,60.346466
14051.jpg,sea,99.8725
14053.jpg,glacier,89.81447
14055.jpg,street,99.75309
14061.jpg,forest,99.852165
14065.jpg,glacier,94.68391
14066.jpg,forest,97.38356
14068.jpg,sea,99.09246
14069.jpg,glacier,92.74552
14082.jpg,sea,99.855034
14083.jpg,mountain,52.802784
14084.jpg,street,99.93772
14085.jpg,glacier,94.923195
14086.jpg,glacier,99.93127
14088.jpg,street,99.9632
1409.jpg,forest,99.99764
14090.jpg,sea,99.94247
14093.jpg,street,99.90691
14098.jpg,sea,99.33055
141.jpg,street,99.980446
14101.jpg,street,99.9359
14102.jpg,buildings,98.4356
14108.jpg,buildings,88.80152
14112.jpg,glacier,68.60651
14113.jpg,mountain,90.66947
14119.jpg,sea,99.945625
14120.jpg,forest,96.00058
14121.jpg,sea,99.50782
14128.jpg,mountain,99.81669
14132.jpg,glacier,96.2979
14137.jpg,buildings,86.35721
14138.jpg,glacier,93.77585
14139.jpg,buildings,91.57543
1414.jpg,forest,99.66551
14149.jpg,buildings,99.993965
14150.jpg,forest,99.998604
14151.jpg,street,99.992546
14155.jpg,glacier,99.934616
14157.jpg,glacier,93.9014
14162.jpg,sea,98.9365
14163.jpg,street,99.59356
14166.jpg,street,99.99993
14169.jpg,buildings,99.9824
14172.jpg,sea,88.08659
14176.jpg,forest,99.80803
1418.jpg,buildings,99.823784
14181.jpg,sea,99.91185
14186.jpg,mountain,49.998318
1419.jpg,mountain,97.93275
14193.jpg,mountain,75.77619
14195.jpg,forest,99.947266
14197.jpg,street,99.91198
14199.jpg,mountain,98.884125
14200.jpg,forest,99.86345
14201.jpg,buildings,96.70674
14204.jpg,glacier,89.79863
14206.jpg,street,99.76221
14208.jpg,glacier,98.455765
14210.jpg,buildings,93.60835
14211.jpg,glacier,96.97736
14215.jpg,forest,99.99029
14222.jpg,mountain,90.81173
14234.jpg,mountain,59.564686
14235.jpg,sea,99.93136
14236.jpg,street,99.83227
14240.jpg,street,99.970215
14241.jpg,forest,75.09519
14248.jpg,sea,99.13691
14251.jpg,buildings,99.997795
14253.jpg,glacier,94.37271
14254.jpg,glacier,91.26171
14265.jpg,street,99.99676
14267.jpg,mountain,94.99877
1427.jpg,street,99.99616
14271.jpg,forest,99.99976
14272.jpg,mountain,99.40646
14276.jpg,mountain,97.308945
14277.jpg,street,99.9569
1428.jpg,mountain,94.16997
14292.jpg,mountain,99.38797
14293.jpg,street,99.9788
143.jpg,glacier,90.9128
14302.jpg,forest,99.92544
14303.jpg,glacier,99.99481
14306.jpg,street,97.9417
14308.jpg,sea,99.97596
1431.jpg,forest,99.92464
14310.jpg,mountain,97.88433
14320.jpg,glacier,99.788216
14326.jpg,street,93.622246
14327.jpg,street,99.9138
1433.jpg,glacier,94.12913
14335.jpg,sea,99.79736
14339.jpg,mountain,99.187744
14345.jpg,sea,99.99394
14346.jpg,street,80.859634
14347.jpg,sea,99.87166
14348.jpg,street,99.99974
14350.jpg,forest,99.99729
14351.jpg,forest,99.99963
14352.jpg,forest,99.943
14356.jpg,street,95.34664
14357.jpg,sea,99.16252
14359.jpg,mountain,96.21112
1436.jpg,forest,99.99795
14361.jpg,buildings,65.23191
14364.jpg,glacier,96.907425
14367.jpg,mountain,97.34003
14369.jpg,sea,92.319595
14370.jpg,glacier,99.927505
14374.jpg,sea,99.740776
14376.jpg,sea,64.73384
1438.jpg,forest,99.99936
14380.jpg,forest,99.991356
14381.jpg,street,90.59334
14384.jpg,forest,98.842964
14386.jpg,street,99.7665
14387.jpg,street,99.61052
14391.jpg,street,99.93867
14395.jpg,glacier,99.99838
144.jpg,street,74.0157
1440.jpg,glacier,52.48255
14401.jpg,sea,97.989586
14402.jpg,glacier,95.1228
14405.jpg,buildings,99.88896
14406.jpg,forest,99.99571
14413.jpg,buildings,99.99949
14414.jpg,mountain,78.11194
14415.jpg,forest,99.81552
14417.jpg,mountain,98.21095
14421.jpg,sea,53.905804
14424.jpg,sea,98.065636
14426.jpg,mountain,93.61506
14427.jpg,street,99.990585
14428.jpg,glacier,99.35473
14438.jpg,glacier,83.64099
1444.jpg,forest,99.99106
14444.jpg,street,98.02822
14445.jpg,forest,99.99987
14450.jpg,glacier,97.19947
14453.jpg,mountain,81.81601
14457.jpg,forest,99.982315
14463.jpg,mountain,99.9273
14473.jpg,sea,97.8352
14476.jpg,forest,99.97808
14478.jpg,mountain,95.76191
1448.jpg,glacier,71.132225
14481.jpg,street,94.40896
14484.jpg,mountain,98.82478
14485.jpg,mountain,93.40222
14487.jpg,forest,99.99696
1449.jpg,buildings,99.98085
14490.jpg,buildings,99.96694
14493.jpg,glacier,99.970505
14496.jpg,sea,99.10991
14498.jpg,glacier,89.82872
145.jpg,buildings,99.7929
14501.jpg,mountain,97.98115
14506.jpg,forest,99.77203
14508.jpg,mountain,99.53487
1451.jpg,forest,99.999596
14511.jpg,mountain,94.430176
14513.jpg,buildings,97.61065
1452.jpg,mountain,95.28809
14520.jpg,glacier,99.545586
14522.jpg,street,99.92817
14524.jpg,glacier,97.287155
14526.jpg,forest,99.90777
14528.jpg,forest,99.99677
14530.jpg,buildings,91.68623
14531.jpg,buildings,95.70628
14539.jpg,mountain,59.441174
14542.jpg,mountain,86.32936
14549.jpg,buildings,99.89932
14557.jpg,buildings,89.12148
14558.jpg,street,99.83839
1456.jpg,mountain,82.23396
14561.jpg,mountain,80.67321
14562.jpg,sea,99.191246
14566.jpg,mountain,99.64574
14571.jpg,forest,96.40357
14574.jpg,glacier,99.604744
14580.jpg,buildings,99.89917
14581.jpg,mountain,90.50859
14583.jpg,mountain,97.91599
14587.jpg,forest,99.98696
14589.jpg,buildings,99.99981
1459.jpg,buildings,99.95752
14594.jpg,forest,98.46355
14596.jpg,sea,99.19656
14601.jpg,glacier,81.27713
14604.jpg,street,99.98394
14606.jpg,buildings,99.82214
14610.jpg,mountain,97.63686
14611.jpg,sea,99.20566
14613.jpg,sea,97.23384
14614.jpg,sea,99.097435
14616.jpg,buildings,92.92638
14618.jpg,sea,99.99956
14624.jpg,mountain,71.45004
14625.jpg,street,93.41886
1463.jpg,glacier,99.98892
14631.jpg,glacier,94.02263
14636.jpg,forest,99.93089
14645.jpg,buildings,99.99989
14650.jpg,buildings,98.57113
14653.jpg,glacier,96.911934
14656.jpg,mountain,62.606388
14657.jpg,mountain,99.67368
14664.jpg,street,99.30195
14666.jpg,buildings,99.85882
1467.jpg,glacier,94.45277
14672.jpg,sea,99.10828
14678.jpg,buildings,69.83712
14679.jpg,mountain,99.33748
1468.jpg,mountain,32.58713
14682.jpg,street,99.992386
14684.jpg,street,89.50815
14685.jpg,sea,80.2912
14688.jpg,glacier,99.18381
14695.jpg,street,99.79173
14696.jpg,buildings,93.20176
14697.jpg,glacier,99.5258
14699.jpg,buildings,93.83598
1470.jpg,sea,90.79465
14701.jpg,forest,99.98838
14715.jpg,glacier,99.84523
14718.jpg,sea,98.92103
14722.jpg,street,99.9232
14724.jpg,sea,99.000275
14729.jpg,buildings,99.877495
14730.jpg,buildings,99.90047
14732.jpg,forest,99.99716
14735.jpg,buildings,99.8153
14737.jpg,forest,99.997795
14739.jpg,mountain,67.34528
1474.jpg,glacier,99.99547
14742.jpg,street,99.9491
14747.jpg,forest,94.314575
14753.jpg,buildings,99.99941
14755.jpg,street,99.9876
14757.jpg,sea,99.99101
14759.jpg,forest,99.82367
14762.jpg,forest,99.99195
14765.jpg,sea,99.99583
14768.jpg,mountain,98.04588
14771.jpg,buildings,76.893166
14772.jpg,mountain,73.947495
14774.jpg,mountain,44.160645
14775.jpg,glacier,99.10035
14776.jpg,buildings,99.7516
14779.jpg,mountain,95.84932
1478.jpg,sea,91.36904
14784.jpg,mountain,95.11188
14787.jpg,glacier,99.997314
1479.jpg,mountain,81.26822
14790.jpg,buildings,99.993576
14793.jpg,street,72.72648
14796.jpg,forest,99.99184
14800.jpg,glacier,99.95731
14801.jpg,mountain,95.638145
14806.jpg,glacier,99.63879
14811.jpg,forest,99.99902
14813.jpg,street,99.82399
14814.jpg,sea,91.79595
14815.jpg,buildings,99.97627
14819.jpg,buildings,99.98215
14821.jpg,buildings,100.0
14822.jpg,sea,99.98963
14828.jpg,forest,99.84458
14829.jpg,sea,99.98338
1483.jpg,mountain,94.21853
14835.jpg,mountain,83.54468
14841.jpg,forest,99.99597
14842.jpg,buildings,79.41495
14850.jpg,street,95.64765
14855.jpg,glacier,99.52326
14858.jpg,street,89.77545
14859.jpg,mountain,96.15538
14862.jpg,glacier,65.56639
14877.jpg,buildings,99.9997
14878.jpg,buildings,99.760506
14886.jpg,sea,98.51023
14890.jpg,sea,89.24897
14891.jpg,glacier,88.06167
14893.jpg,mountain,99.0001
14895.jpg,glacier,58.705555
14899.jpg,buildings,73.910645
149.jpg,forest,99.99998
14901.jpg,street,87.25567
14906.jpg,mountain,96.18968
14908.jpg,glacier,80.39587
14913.jpg,mountain,98.06073
14919.jpg,buildings,80.145874
1492.jpg,glacier,99.99979
14921.jpg,mountain,44.03273
14922.jpg,street,99.98821
14925.jpg,buildings,99.98902
14926.jpg,buildings,99.40987
14929.jpg,street,99.86065
14930.jpg,buildings,92.67478
14937.jpg,glacier,98.0756
14939.jpg,sea,99.4022
1494.jpg,mountain,99.73446
14942.jpg,forest,99.481514
14944.jpg,buildings,99.97763
14945.jpg,glacier,96.12249
14953.jpg,glacier,99.9989
14954.jpg,sea,42.979916
14957.jpg,forest,99.94672
14960.jpg,forest,99.9868
14963.jpg,mountain,99.93698
14965.jpg,sea,96.34832
14970.jpg,street,99.7264
14971.jpg,street,98.75031
14973.jpg,mountain,77.53504
14975.jpg,forest,99.426384
14976.jpg,forest,99.83783
14977.jpg,forest,97.475586
14981.jpg,mountain,77.44724
14982.jpg,buildings,60.371197
14983.jpg,forest,88.65667
14992.jpg,glacier,72.458824
14996.jpg,mountain,76.23685
14998.jpg,mountain,90.89834
15002.jpg,street,99.86446
15004.jpg,street,98.07764
15006.jpg,glacier,98.03544
15007.jpg,mountain,99.94449
15010.jpg,street,99.253136
15012.jpg,glacier,81.91548
15013.jpg,glacier,50.92337
15014.jpg,forest,99.99831
15018.jpg,sea,86.87143
15021.jpg,forest,99.999176
15022.jpg,mountain,93.140396
15023.jpg,street,99.99869
15027.jpg,mountain,85.43023
15031.jpg,buildings,96.018585
1504.jpg,forest,92.00606
15040.jpg,glacier,99.704834
15041.jpg,sea,99.96895
15046.jpg,street,99.99686
15049.jpg,street,99.99362
15053.jpg,sea,74.58005
15057.jpg,forest,99.5322
15063.jpg,mountain,51.60141
15066.jpg,glacier,93.77598
15068.jpg,forest,99.93148
15075.jpg,street,99.99943
15077.jpg,forest,99.99186
15079.jpg,mountain,99.45469
15080.jpg,mountain,93.390526
15081.jpg,glacier,92.933556
15083.jpg,street,99.71448
15089.jpg,forest,99.99975
1509.jpg,sea,99.67804
15095.jpg,glacier,79.024506
15099.jpg,glacier,99.98633
15101.jpg,mountain,92.64556
15105.jpg,street,95.28552
1511.jpg,buildings,95.78354
15111.jpg,sea,99.60354
15112.jpg,sea,71.47297
15113.jpg,buildings,76.372025
15114.jpg,forest,99.99831
15116.jpg,buildings,99.99044
15119.jpg,glacier,99.54041
15123.jpg,sea,98.07232
15128.jpg,street,91.758194
15129.jpg,buildings,91.37837
15130.jpg,forest,99.99941
15131.jpg,sea,99.012276
15134.jpg,forest,88.33884
15136.jpg,forest,99.8387
15137.jpg,street,98.96632
15139.jpg,glacier,79.021164
15148.jpg,buildings,99.691986
15149.jpg,forest,64.099945
1515.jpg,street,99.975365
15151.jpg,mountain,95.97398
15157.jpg,mountain,99.5267
15158.jpg,street,99.59824
15161.jpg,glacier,99.73236
15162.jpg,glacier,72.90808
